time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-15:51:30,623,1.27,-0.03,10.47,-0.01,-0.11,-0.03,67.01,1507.01,0,84474,-1.104586,36.976356,12512400,0
2023-08-01-15:51:31,624,1.47,-0.18,10.29,-0.02,0.01,-0.03,68.26,1508.26,0.01,84487,-1.104586,36.976356,20230601,0
2023-08-01-15:51:31,625,1.64,0.16,10.34,-0.03,0.08,-0.04,67.39,1507.39,0,84489,-1.104586,36.976356,20230601,0
2023-08-01-15:51:31,626,1.5,0.27,9.89,-0.05,0.08,-0.02,68.46,1508.46,0.01,84472,-1.104544,36.97633983,12512500,0
2023-08-01-15:51:31,627,1.62,-0.01,9.98,-0.03,0.1,-0.01,68.94,1508.94,0.01,84463,-1.104544,36.97633983,20230601,0
2023-08-01-15:51:31,628,1.13,-0.24,10.02,-0.05,0.17,-0.02,68.75,1508.75,0,84464,-1.104544,36.97633983,12512500,0
2023-08-01-15:51:31,629,1.41,-0.02,10.62,-0.07,-0.09,-0.03,69.03,1509.03,-0.01,84458,-1.104544,36.97633983,20230601,0
2023-08-01-15:51:32,630,1.53,-0.27,10.47,-0.05,-0.02,-0.04,69.52,1509.52,0,84459,-1.104489333,36.97631283,12512600,0
2023-08-01-15:51:32,631,1.04,0.01,11.57,-0.05,0.58,-0.02,68.55,1508.55,0,84466,-1.104489333,36.97631283,20230601,0
2023-08-01-15:51:32,632,1.44,-0.21,11.46,-0.08,0.56,-0.05,67.2,1507.2,-0.01,84468,-1.104489333,36.97631283,20230601,0
2023-08-01-15:51:33,633,1.07,0.36,11.19,-0.01,0.42,-0.04,62.48,1502.48,-0.01,84525,-1.104402167,36.97630767,12512700,0
2023-08-01-15:51:33,634,1.26,0.19,11.51,-0.08,0.41,-0.04,62.19,1502.19,-0.01,84533,-1.104402167,36.97630767,20230601,0
2023-08-01-15:51:33,635,1.33,0.39,10.86,-0.05,0.16,-0.03,62.28,1502.28,-0.01,84527,-1.104402167,36.97630767,12512700,0
2023-08-01-15:51:33,636,0.73,-0.31,10.87,-0.03,0.28,-0.04,62.86,1502.86,0,84534,-1.104402167,36.97630767,20230601,0
2023-08-01-15:51:34,637,0.67,0.19,11.15,0,0.16,-0.04,63.34,1503.34,0.01,84541,-1.104402167,36.97630767,20230601,0
2023-08-01-15:51:34,638,3.08,0.6,16.78,0.33,1.19,0.05,62.96,1502.96,0,84533,-1.104308667,36.976303,12512800,0
2023-08-01-15:51:34,639,-0.31,-0.3,17.02,0.2,0.4,0.14,62.48,1502.48,-0.01,84529,-1.104308667,36.976303,12512800,0
2023-08-01-15:51:35,640,-1.02,0.27,11.75,-0.16,-0.52,-0.06,65.08,1505.08,0.01,84513,-1.104308667,36.976303,20230601,0
2023-08-01-15:51:35,641,-1.53,0.46,12.39,-0.16,-0.01,-0.05,65.08,1505.08,0,84505,-1.104308667,36.976303,20230601,0
2023-08-01-15:51:35,642,-1.47,0.32,12.03,-0.25,-0.05,-0.03,65.47,1505.47,0.01,84502,-1.104308667,36.976303,20230601,0
2023-08-01-15:51:35,643,-0.74,0.46,11.45,-0.14,-0.06,-0.06,65.27,1505.27,0.01,84505,-1.1041995,36.97630867,12512900,0
2023-08-01-15:51:36,644,-1.1,0.32,12.02,-0.06,0.02,-0.05,64.69,1504.69,0,84515,-1.1041995,36.97630867,20230601,0
2023-08-01-15:51:36,645,0.35,0.06,12.2,-0.17,-0.23,-0.06,63.92,1503.92,-0.01,84511,-1.1041995,36.97630867,20230601,0
2023-08-01-15:51:36,646,-1.84,-0.22,11.06,-0.09,-0.42,0.02,64.21,1504.21,0,84519,-1.1041995,36.97630867,20230601,0
2023-08-01-15:51:36,647,-1.18,-0.23,10.98,0.04,-0.21,0.04,63.83,1503.83,0,84522,-1.104071167,36.9763265,12513000,0
2023-08-01-15:51:36,648,-1.17,0,10.51,-0.03,-0.1,0.03,63.44,1503.44,0,84520,-1.104071167,36.9763265,12513000,0
2023-08-01-15:51:36,649,-0.73,0.22,11.3,-0.19,-0.12,-0.04,65.08,1505.08,0,84501,-1.104071167,36.9763265,20230601,0
2023-08-01-15:51:37,650,-0.54,-0.14,9.83,-0.2,-0.16,-0.07,65.47,1505.47,0.01,84511,-1.104071167,36.9763265,20230601,0
2023-08-01-15:51:37,651,-0.87,-0.1,10.63,-0.12,-0.14,-0.05,64.12,1504.12,0,84507,-1.103943167,36.976356,12513100,0
2023-08-01-15:51:37,652,-0.88,-0.16,10.75,-0.07,0.03,-0.02,64.6,1504.6,-0.01,84498,-1.103943167,36.976356,20230601,0
2023-08-01-15:51:38,653,-0.94,0.12,10.72,-0.01,0.04,-0.02,63.73,1503.73,-0.01,84517,-1.103943167,36.976356,20230601,0
2023-08-01-15:51:38,654,-1.02,0.12,10.95,-0.1,-0.13,-0.03,65.18,1505.18,-0.02,84508,-1.103943167,36.976356,20230601,0
2023-08-01-15:51:38,655,-0.88,-0.13,10.42,0.01,-0.1,-0.03,65.47,1505.47,0.02,84503,-1.103943167,36.976356,20230601,0
2023-08-01-15:51:38,656,-0.41,-0.48,9.99,-0.18,0.15,-0.03,67.2,1507.2,0.02,84506,-1.1038405,36.9763655,12513200,0
2023-08-01-15:51:39,657,-0.53,0.17,10.28,-0.02,0.09,-0.02,64.6,1504.6,0,84501,-1.1038405,36.9763655,20230601,0
2023-08-01-15:51:39,658,-0.16,-0.5,9.75,-0.09,0.05,-0.01,65.66,1505.66,0.01,84504,-1.1038405,36.9763655,20230601,0
2023-08-01-15:51:39,659,-0.21,-0.4,9.49,0.09,0.07,-0.01,65.37,1505.37,0,84495,-1.1038405,36.9763655,20230601,0
2023-08-01-15:51:39,660,-1.55,-0.11,11.54,0.04,0.33,0,65.66,1505.66,0,84494,-1.103750833,36.9763685,12513300,0
2023-08-01-15:51:40,661,-0.62,-0.08,10.82,-0.11,0.23,-0.01,64.41,1504.41,-0.01,84493,-1.103750833,36.9763685,20230601,0
2023-08-01-15:51:40,662,-1.44,-0.37,10.69,-0.01,0.1,-0.01,64.79,1504.79,-0.01,84502,-1.103750833,36.9763685,20230601,0
2023-08-01-15:51:40,663,-1.03,-0.2,10.83,0.08,-0.06,-0.03,65.66,1505.66,0.01,84499,-1.103681333,36.97636767,12513400,0
2023-08-01-15:51:40,664,-0.95,-0.57,11.05,-0.09,0.03,-0.03,65.37,1505.37,-0.01,84499,-1.103681333,36.97636767,12513400,0
2023-08-01-15:51:41,665,-1.27,-1.07,10.06,-0.07,-0.08,-0.03,66.14,1506.14,0.01,84504,-1.103681333,36.97636767,20230601,0
2023-08-01-15:51:41,666,-1.32,-0.77,11.11,0.04,0.07,-0.02,64.98,1504.98,-0.01,84493,-1.103681333,36.97636767,20230601,0
2023-08-01-15:51:41,667,-0.8,-0.68,10.66,-0.04,-0.05,-0.03,64.89,1504.89,0,84506,-1.103681333,36.97636767,20230601,0
2023-08-01-15:51:42,668,-0.76,-0.62,10.63,-0.14,0.08,-0.03,64.98,1504.98,0,84510,-1.103646,36.976373,12513500,0
2023-08-01-15:51:42,669,-0.89,-1.05,10.28,0,0.07,0,64.5,1504.5,-0.02,84508,-1.103646,36.976373,20230601,0
2023-08-01-15:51:42,670,-1.63,-0.51,11.7,-0.07,0.08,-0.02,64.98,1504.98,0.01,84492,-1.103646,36.976373,20230601,0
2023-08-01-15:51:43,671,-1.2,-0.81,11.6,-0.06,0.1,-0.01,63.34,1503.34,0,84494,-1.103623167,36.97638083,12513600,0
2023-08-01-15:51:43,672,-1.27,-1.14,10.91,-0.06,0.19,-0.01,65.37,1505.37,0.02,84516,-1.103623167,36.97638083,12513600,0
2023-08-01-15:51:43,673,-0.86,-0.76,10.43,-0.01,-0.04,-0.02,64.5,1504.5,-0.01,84502,-1.103623167,36.97638083,20230601,0
2023-08-01-15:51:43,674,-1.29,0.79,11.22,0.41,-0.02,0.04,66.82,1506.82,0.02,84510,-1.103623167,36.97638083,20230601,0
2023-08-01-15:51:43,675,-0.9,4.38,12.22,2.5,-0.05,0.32,64.12,1504.12,-0.02,84520,-1.103623167,36.97638083,20230601,0
2023-08-01-15:51:44,676,-1.19,-0.32,12.31,0.18,0.23,0,65.95,1505.95,0.01,84489,-1.103604667,36.9764055,12513700,0
2023-08-01-15:51:44,677,-0.67,-1.8,12.28,-0.36,-0.03,-0.03,63.63,1503.63,0,84503,-1.103604667,36.9764055,12513700,0
2023-08-01-15:51:44,678,-0.72,0.48,10.54,-0.68,0.01,-0.1,63.63,1503.63,-0.01,84516,-1.103604667,36.9764055,20230601,0
2023-08-01-15:51:44,679,-0.31,-0.16,10.57,0.12,-0.01,-0.06,64.41,1504.41,0,84521,-1.103612167,36.9764425,12513800,0
2023-08-01-15:51:45,680,-0.55,-0.25,10.43,-0.08,-0.25,-0.05,65.56,1505.56,0.02,84517,-1.103612167,36.9764425,20230601,0
2023-08-01-15:51:45,681,-0.8,0.22,10.76,-0.16,-0.08,-0.03,63.63,1503.63,0,84520,-1.103612167,36.9764425,20230601,0
2023-08-01-15:51:45,682,-1.04,0.24,10.63,-0.09,0.02,-0.02,64.02,1504.02,0,84520,-1.103612167,36.9764425,20230601,0
2023-08-01-15:51:45,683,-1.15,-0.42,11.26,-0.11,0.2,-0.01,64.89,1504.89,0,84507,-1.103612167,36.9764425,20230601,0
2023-08-01-15:51:46,684,-0.62,-0.14,11.19,-0.12,-0.09,-0.01,65.08,1505.08,0,84508,-1.103617667,36.9764805,12513900,0
2023-08-01-15:51:46,685,-1.89,-0.15,11.08,-0.07,-0.89,0.02,65.37,1505.37,0,84497,-1.103617667,36.9764805,20230601,0
2023-08-01-15:51:46,686,-0.95,0.21,11.71,-0.05,-0.19,-0.01,65.85,1505.85,0.01,84503,-1.103617667,36.9764805,20230601,0
2023-08-01-15:51:46,687,-0.71,-0.02,11.13,-0.06,-0.1,-0.01,65.85,1505.85,0,84503,-1.1036195,36.97652317,12514000,0
2023-08-01-15:51:47,688,-0.65,-0.03,11.04,-0.11,0.02,-0.03,65.85,1505.85,0,84502,-1.1036195,36.97652317,12514000,0
2023-08-01-15:51:47,689,-0.68,0.18,12.76,-0.02,0.18,-0.02,65.85,1505.85,0,84496,-1.1036195,36.97652317,20230601,0
2023-08-01-15:51:47,690,-0.54,0.15,12.94,-0.04,0.01,-0.03,67.11,1507.11,0.01,84492,-1.1036195,36.97652317,20230601,0
2023-08-01-15:51:47,691,-0.6,0.03,13.13,-0.04,0.04,-0.02,66.14,1506.14,0,84496,-1.1036195,36.97652317,20230601,0
2023-08-01-15:51:48,692,-0.27,0.16,12.55,-0.06,0,-0.04,66.91,1506.91,0.01,84488,-1.103621667,36.97656517,12514100,0
2023-08-01-15:51:48,693,-0.21,0.1,11.79,0,-0.02,-0.03,67.59,1507.59,0.01,84476,-1.103621667,36.97656517,20230601,0
2023-08-01-15:51:48,694,0.17,-0.13,11.37,-0.04,-0.01,-0.04,67.78,1507.78,0,84479,-1.103626,36.97657633,12514200,0
2023-08-01-15:51:48,695,0.48,0.23,11.84,-0.07,0.06,-0.03,68.84,1508.84,0,84466,-1.103626,36.97657633,12514200,0
2023-08-01-15:51:49,696,0.47,0.17,11.65,-0.02,-0.01,-0.03,69.13,1509.13,0,84461,-1.103626,36.97657633,20230601,0
2023-08-01-15:51:49,697,0.35,0.09,11.37,-0.05,-0.06,-0.04,68.65,1508.65,-0.01,84462,-1.103626,36.97657633,20230601,0
2023-08-01-15:51:49,698,0.46,0.1,11.31,-0.06,0.04,-0.02,69.13,1509.13,0,84456,-1.103626,36.97657633,20230601,0
2023-08-01-15:51:50,699,0.49,-0.07,11.18,-0.05,0.06,-0.02,69.42,1509.42,0,84459,-1.103631167,36.97657533,12514300,0
2023-08-01-15:51:50,700,0.78,0.19,10.98,-0.04,-0.09,-0.02,69.81,1509.81,0,84446,-1.103631167,36.97657533,20230601,0
2023-08-01-15:51:50,701,0.61,-0.16,10.89,-0.05,-0.09,-0.02,70.67,1510.67,-0.01,84443,-1.103631167,36.97657533,20230601,0
2023-08-01-15:51:50,702,0.4,0.18,10.85,0,-0.13,-0.01,71.93,1511.93,0,84443,-1.103634667,36.976576,12514400,0
2023-08-01-15:51:51,703,1.19,-0.33,10.67,-0.02,-0.13,-0.02,73.67,1513.67,0,84420,-1.103634667,36.976576,12514400,0
2023-08-01-15:51:51,704,1.01,-0.36,10.72,-0.05,0.13,0.01,74.15,1514.15,0,84407,-1.103634667,36.976576,20230601,0
2023-08-01-15:51:51,705,1.6,0.57,11.4,-0.02,-0.12,-0.05,74.63,1514.63,-0.01,84410,-1.103634667,36.976576,20230601,0
2023-08-01-15:51:52,706,1.49,0.32,11.24,-0.02,0.17,-0.01,75.21,1515.21,0,84401,-1.103634667,36.976576,20230601,0
2023-08-01-15:51:52,707,1.21,0.2,10.84,-0.02,0.21,-0.01,76.27,1516.27,0,84397,-1.103607833,36.97657033,12514500,0
2023-08-01-15:51:52,708,1.75,-0.25,10.74,-0.05,-0.26,-0.05,77.05,1517.05,0,84386,-1.103607833,36.97657033,20230601,0
2023-08-01-15:51:52,709,2.57,0.15,10.64,-0.05,-0.01,-0.03,77.62,1517.62,0,84377,-1.103607833,36.97657033,20230601,0
2023-08-01-15:51:52,710,2.4,0.02,10.59,-0.03,-0.04,-0.02,78.59,1518.59,0,84371,-1.103607833,36.97657033,20230601,0
2023-08-01-15:51:53,711,2.59,0.05,10.93,0,0.09,-0.01,78.01,1518.01,0,84374,-1.1035625,36.97656667,12514600,0
2023-08-01-15:51:53,712,1.08,0.06,10.82,0,-0.24,-0.04,77.24,1517.24,-0.01,84385,-1.1035625,36.97656667,12514600,0
2023-08-01-15:51:55,713,1.34,-0.51,10.95,-0.07,0.21,-0.01,79.17,1519.17,0,84365,-1.1035625,36.97656667,20230601,0
2023-08-01-15:51:55,714,1.26,-0.31,11.07,-0.12,0.09,0.02,80.91,1520.91,0,84354,-1.1035625,36.97656667,20230601,0
2023-08-01-15:51:55,715,0.96,0.41,10.05,-0.05,0.01,0,82.16,1522.16,0,84336,-1.103498667,36.976565,12514700,0
2023-08-01-15:51:55,716,0.64,-0.09,11.27,0.04,0.02,-0.02,82.94,1522.94,0,84323,-1.103498667,36.976565,12514700,0
2023-08-01-15:51:55,717,2.86,0.45,10.23,-0.01,-0.22,-0.05,83.23,1523.23,0.01,84327,-1.103498667,36.976565,20230601,0
2023-08-01-15:51:55,718,2.33,-0.07,10.64,-0.07,-0.13,-0.03,83.42,1523.42,0,84316,-1.103498667,36.976565,20230601,0
2023-08-01-15:51:55,719,2.12,0.12,10.81,-0.01,-0.09,-0.02,85.35,1525.35,0,84298,-1.1034165,36.97656967,12514800,0
2023-08-01-15:51:55,720,2.26,-0.26,9.88,-0.06,0.03,-0.01,85.74,1525.74,0,84297,-1.1034165,36.97656967,20230601,0
2023-08-01-15:51:55,721,2.35,-0.23,10.94,-0.11,-0.08,-0.04,85.64,1525.64,0,84296,-1.1034165,36.97656967,20230601,0
2023-08-01-15:51:56,722,2.55,-0.31,10.56,-0.09,0.02,-0.02,86.42,1526.42,0.01,84293,-1.103321667,36.9765815,12514900,0
2023-08-01-15:51:56,723,1.53,0.02,10.72,-0.04,-0.09,-0.03,86.8,1526.8,0,84284,-1.103321667,36.9765815,12514900,0
2023-08-01-15:51:56,724,1.71,-0.21,11.19,-0.08,0.13,-0.01,87.87,1527.87,0,84267,-1.103321667,36.9765815,20230601,0
2023-08-01-15:51:57,725,1.61,-0.7,10.98,-0.04,0.03,-0.01,89.03,1529.03,0.02,84269,-1.103239333,36.9765715,12515000,0
2023-08-01-15:51:57,726,1.17,-0.28,11.04,-0.09,0.11,0.01,89.6,1529.6,0.02,84262,-1.103239333,36.9765715,12515000,0
2023-08-01-15:51:57,727,2.03,-0.05,10.7,-0.02,0.14,-0.04,89.99,1529.99,0.01,84255,-1.103239333,36.9765715,20230601,0
2023-08-01-15:51:58,728,2.12,-0.41,10.34,-0.03,-0.01,-0.04,90.38,1530.38,0,84245,-1.103239333,36.9765715,20230601,0
2023-08-01-15:51:58,729,2.36,-0.15,10.87,-0.1,0.07,-0.02,90.86,1530.86,0,84238,-1.103142333,36.97657017,12515100,0
2023-08-01-15:51:58,730,2.84,0.11,9.99,-0.06,0.01,-0.05,91.25,1531.25,-0.01,84231,-1.103142333,36.97657017,12515100,0
2023-08-01-15:51:59,731,2.43,-0.11,9.83,-0.05,-0.11,-0.05,92.6,1532.6,0,84220,-1.103142333,36.97657017,20230601,0
2023-08-01-15:51:59,732,3.1,-0.53,9.09,-0.02,-0.1,-0.05,92.6,1532.6,0,84216,-1.103142333,36.97657017,20230601,0
2023-08-01-15:52:00,733,2.35,0.18,10.41,-0.05,-0.02,-0.03,93.67,1533.67,0,84217,-1.103026833,36.97658667,12515200,0
2023-08-01-15:52:00,734,2.12,-0.21,9.92,-0.02,-0.2,-0.04,97.44,1537.44,0,84180,-1.103026833,36.97658667,20230601,0
2023-08-01-15:52:00,735,2.85,-0.65,10.86,0.06,-0.09,0,100.73,1540.73,0.01,84151,-1.103026833,36.97658667,20230601,0
2023-08-01-15:52:00,736,1.57,-0.32,10.57,-0.09,-0.02,-0.04,103.83,1543.83,0.01,84098,-1.103026833,36.97658667,20230601,0
2023-08-01-15:52:01,737,2.44,-0.02,9.1,0.04,-0.02,-0.02,97.73,1537.73,0.01,84183,-1.102904667,36.9766025,12515300,0
2023-08-01-15:52:01,738,2.3,-0.04,7.43,-0.16,-0.02,-0.06,95.21,1535.21,-0.02,84187,-1.102904667,36.9766025,12515300,0
2023-08-01-15:52:02,739,0.41,-0.56,7.56,-0.06,0.59,-0.01,94.25,1534.25,-0.01,84196,-1.102904667,36.9766025,20230601,0
2023-08-01-15:52:03,740,1.64,0.23,10.38,-0.05,0.61,-0.04,94.34,1534.34,0,84198,-1.102904667,36.9766025,20230601,0
2023-08-01-15:52:03,741,1.15,0.43,10.68,-0.05,0.52,-0.07,98.31,1538.31,0.03,84154,-1.102904667,36.9766025,20230601,0
2023-08-01-15:52:04,742,-0.51,-0.09,13.44,0.07,0.07,0.11,96.57,1536.57,0,84156,-1.1027855,36.97662167,12515400,0
2023-08-01-15:52:05,743,-0.44,0,10.97,-0.07,0.07,-0.03,97.83,1537.83,0.01,84178,-1.1027855,36.97662167,12515400,0
2023-08-01-15:52:05,744,-0.57,0.3,11.77,-0.05,0.13,-0.03,95.7,1535.7,0,84184,-1.1027855,36.97662167,20230601,0
2023-08-01-15:52:06,745,-0.73,0.12,12.94,-0.12,0.06,-0.04,95.89,1535.89,0,84188,-1.1027855,36.97662167,20230601,0
2023-08-01-15:52:07,746,0.54,0.64,12.32,-0.01,-0.39,0,96.86,1536.86,0.02,84186,-1.102649667,36.9766365,12515500,0
2023-08-01-15:52:08,747,-1.41,-0.17,10.81,0.06,-0.45,0.08,97.34,1537.34,0.01,84183,-1.102649667,36.9766365,20230601,0
2023-08-01-15:52:10,748,-0.62,-0.08,11.05,-0.04,-0.08,0.01,97.05,1537.05,-0.01,84168,-1.102649667,36.9766365,20230601,0
2023-08-01-15:52:12,749,-1.02,-0.14,10.8,-0.13,-0.16,-0.02,96.28,1536.28,0,84188,-1.1025135,36.97664883,12515600,0
2023-08-01-15:52:14,750,-0.99,0.03,10.77,0.01,-0.04,-0.01,96.28,1536.28,0,84175,-1.1025135,36.97664883,20230601,0
2023-08-01-15:52:15,751,-1.13,0.11,10.6,-0.11,0.02,-0.04,95.6,1535.6,0,84185,-1.102383167,36.97666133,12515700,0
2023-08-01-15:52:16,752,-0.95,-0.16,10.43,-0.04,-0.04,-0.03,96.57,1536.57,0,84187,-1.102383167,36.97666133,12515700,0
2023-08-01-15:52:16,753,-0.79,-0.06,10.65,-0.01,0,-0.02,95.99,1535.99,0.01,84188,-1.102383167,36.97666133,20230601,0
2023-08-01-15:52:17,754,-0.91,-0.15,10.79,0.01,0.19,0,96.08,1536.08,0,84183,-1.102253333,36.97668317,12515800,0
2023-08-01-15:52:17,755,-0.93,-0.09,10.73,-0.03,0,-0.03,96.76,1536.76,0,84176,-1.102253333,36.97668317,12515800,0
2023-08-01-15:52:18,756,-1.18,-0.05,10.82,-0.03,0.05,-0.02,100.44,1540.44,0.01,84149,-1.102253333,36.97668317,20230601,0
2023-08-01-15:52:18,757,-0.54,0.03,10.64,-0.04,0.01,-0.03,99.47,1539.47,0,84126,-1.102125167,36.9767095,12515900,0
2023-08-01-15:52:18,758,-1.07,-0.01,10.95,-0.03,0.01,-0.03,102.95,1542.95,0.01,84127,-1.102125167,36.9767095,12515900,0
2023-08-01-15:52:19,759,-1.13,-0.06,10.95,-0.03,0,-0.02,102.57,1542.57,0.01,84132,-1.102125167,36.9767095,20230601,0
2023-08-01-15:52:19,760,-1.01,-0.6,11.12,-0.05,0,-0.03,104.31,1544.31,0.03,84128,-1.102028833,36.9767275,12520000,0
2023-08-01-15:52:19,761,-0.9,-1.22,11.09,-0.07,-0.03,-0.03,97.15,1537.15,-0.03,84149,-1.102028833,36.9767275,20230601,0
2023-08-01-15:52:20,762,-0.92,-2.85,10.22,-0.05,-0.07,-0.01,96.76,1536.76,0,84183,-1.102028833,36.9767275,20230601,0
2023-08-01-15:52:20,763,-0.52,-3.14,9.74,-0.04,-0.09,-0.03,95.5,1535.5,-0.01,84193,-1.101939167,36.976746,12520100,0
2023-08-01-15:52:20,764,-0.04,-3.24,10.37,-0.03,0.1,0,94.63,1534.63,0,84199,-1.101939167,36.976746,20230601,0
2023-08-01-15:52:20,765,-0.35,-3.45,10.58,-0.07,-0.01,-0.02,93.96,1533.96,0,84206,-1.1018825,36.97675033,12520200,0
2023-08-01-15:52:21,766,-0.98,-5.24,16.85,2.46,0.17,0.27,96.08,1536.08,0.02,84201,-1.101847833,36.9767695,12520300,0
2023-08-01-15:52:21,767,-1.04,-2.67,12.4,0.18,-0.09,-0.1,96.08,1536.08,-0.01,84183,-1.101847833,36.9767695,20230601,0
2023-08-01-15:52:21,768,-1.24,-0.6,11.63,0,-0.05,0,97.05,1537.05,0,84168,-1.101848667,36.9767955,12520400,0
2023-08-01-15:52:22,769,-1.17,-0.07,12,-0.02,0.01,-0.04,96.86,1536.86,0,84173,-1.101849167,36.9768095,12520500,0
2023-08-01-15:52:22,770,-1.39,-0.02,12.05,0.06,0.13,0.01,97.25,1537.25,0.01,84170,-1.101849167,36.9768095,12520500,0
2023-08-01-15:52:22,771,-0.57,-1.8,12.83,-0.18,-0.15,0.01,95.6,1535.6,-0.01,84176,-1.101836,36.97682383,12520600,0
2023-08-01-15:52:23,772,-1.43,1.01,10.85,-0.85,-0.32,-0.14,95.5,1535.5,0,84188,-1.101836,36.97682383,20230601,0
2023-08-01-15:52:23,773,-0.51,0.5,10.92,-0.36,-0.15,-0.03,94.83,1534.83,-0.01,84207,-1.101832,36.976829,12520700,0
2023-08-01-15:52:24,774,-1.56,-0.49,11.47,-0.07,0.29,0.01,95.99,1535.99,0.02,84177,-1.101832,36.976829,20230601,0
2023-08-01-15:52:24,775,0.83,0.57,11.39,-0.26,0.22,-0.06,95.21,1535.21,-0.02,84198,-1.101833167,36.9768755,12521000,0
2023-08-01-15:52:24,776,-0.44,-0.17,10.58,-0.04,-0.12,-0.02,96.76,1536.76,-0.03,84169,-1.101840167,36.97700433,12521200,0
2023-08-01-15:52:24,777,-0.53,-0.1,10.54,-0.21,0.14,-0.03,96.28,1536.28,0,84178,-1.101845833,36.9772015,12521400,0
2023-08-01-15:52:24,778,-0.57,-0.59,10.74,-0.12,-0.2,-0.05,95.7,1535.7,0,84187,-1.101845833,36.9772015,20230601,0
2023-08-01-15:52:25,779,-1.27,0.02,10.98,-0.12,0.23,-0.14,96.28,1536.28,-0.01,84187,-1.101865667,36.97744717,12521600,0
2023-08-01-15:52:25,780,-1.29,-0.32,11.48,-0.01,-0.06,-0.24,97.44,1537.44,0.01,84173,-1.101871667,36.97758983,12521700,0
2023-08-01-15:52:25,781,-0.16,-0.34,10.56,-0.09,-0.03,-0.12,98.02,1538.02,0,84172,-1.101871667,36.97758983,12521700,0
2023-08-01-15:52:25,782,0.1,0.02,10.98,0.14,-0.17,0.01,98.6,1538.6,0.01,84158,-1.101871667,36.97758983,20230601,0
2023-08-01-15:52:25,783,-1.53,-0.24,11.26,-0.02,-1.06,0.05,98.41,1538.41,0,84163,-1.101877,36.97771433,12521800,0
2023-08-01-15:52:26,784,-1.05,-0.04,12.02,-0.08,0.13,-0.02,98.99,1538.99,0,84151,-1.101877,36.97771433,20230601,0
2023-08-01-15:52:26,785,-0.48,-0.04,11.09,-0.05,0.08,-0.03,98.99,1538.99,0.01,84158,-1.101877,36.97771433,20230601,0
2023-08-01-15:52:27,786,-0.09,-0.17,11.03,-0.03,-0.17,-0.02,98.12,1538.12,0,84164,-1.1018765,36.9778215,12521900,0
2023-08-01-15:52:27,787,-0.47,-0.24,11.35,-0.04,-0.13,-0.01,97.34,1537.34,0,84173,-1.1018765,36.9778215,20230601,0
2023-08-01-15:52:27,788,0.02,-0.23,11.33,-0.09,0.13,-0.02,97.34,1537.34,-0.01,84171,-1.1018765,36.9778215,20230601,0
2023-08-01-15:52:27,789,0.31,-0.17,11.31,-0.09,0.06,-0.02,97.63,1537.63,0,84168,-1.101871667,36.97787617,12522000,0
2023-08-01-15:52:27,790,0.32,-0.13,11.3,-0.05,0.03,-0.03,97.92,1537.92,0.01,84173,-1.101871667,36.97787617,20230601,0
2023-08-01-15:52:28,791,0.62,-0.25,10.92,-0.02,-0.03,-0.03,98.02,1538.02,0.01,84166,-1.101871667,36.97787617,20230601,0
2023-08-01-15:52:28,792,1.17,-0.13,11.26,-0.03,-0.06,-0.02,97.63,1537.63,0,84169,-1.1018705,36.977932,12522100,0
2023-08-01-15:52:28,793,1.12,-0.28,10.75,-0.04,-0.02,-0.02,97.63,1537.63,0,84176,-1.1018705,36.977932,12522100,0
2023-08-01-15:52:28,794,1.24,-0.19,10.61,-0.08,0,-0.04,97.25,1537.25,0,84169,-1.1018705,36.977932,20230601,0
2023-08-01-15:52:29,795,1.13,-0.15,10.91,-0.05,0.03,-0.03,95.5,1535.5,-0.02,84173,-1.1018705,36.977932,20230601,0
2023-08-01-15:52:29,796,1.19,-0.27,11.03,-0.06,0.12,-0.02,95.99,1535.99,0,84169,-1.101874,36.97795417,12522200,0
2023-08-01-15:52:29,797,1.99,-0.22,10.69,-0.07,-0.05,-0.03,97.25,1537.25,0,84173,-1.101874,36.97795417,20230601,0
2023-08-01-15:52:29,798,1.13,-0.26,10.73,-0.03,0.06,-0.02,97.25,1537.25,-0.01,84165,-1.101874,36.97795417,20230601,0
2023-08-01-15:52:30,799,1.38,-0.24,11.17,-0.07,0.1,-0.01,99.47,1539.47,0.01,84140,-1.101872833,36.97797033,12522300,0
2023-08-01-15:52:30,800,1.93,-0.48,10.42,-0.06,0.14,-0.01,99.08,1539.08,0,84139,-1.101872833,36.97797033,20230601,0
2023-08-01-15:52:30,801,1.91,0.07,10.75,-0.09,0.12,-0.03,98.6,1538.6,0,84155,-1.101872833,36.97797033,20230601,0
2023-08-01-15:52:30,802,2.57,0,10.53,-0.02,0.1,-0.02,99.95,1539.95,0.01,84155,-1.10185,36.97798,12522400,0
2023-08-01-15:52:31,803,2.33,-0.43,10.22,-0.04,0.03,-0.02,98.31,1538.31,0,84162,-1.10185,36.97798,20230601,0
2023-08-01-15:52:31,804,2.5,-0.31,11.02,-0.14,0.12,0.01,97.15,1537.15,-0.02,84168,-1.10185,36.97798,20230601,0
2023-08-01-15:52:31,805,1.61,-0.67,11.57,-0.09,0.06,0.02,97.73,1537.73,0,84164,-1.10185,36.97798,20230601,0
2023-08-01-15:52:31,806,2.56,-0.51,9.75,-0.08,0.05,0,96.86,1536.86,0,84180,-1.1018145,36.97798417,12522500,0
