time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-14:41:06,2515,-0.81,1.06,10.59,-0.05,0,-0.02,23.67,1440.67,0,85175,-1.105957,36.97588733,11410000,0
2023-08-01-14:41:06,2516,-0.8,1.07,10.58,-0.05,0,-0.02,23.48,1440.48,-0.01,85178,-1.105957,36.97588733,20230601,0
2023-08-01-14:41:07,2517,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.67,1440.67,0,85176,-1.105957,36.97588733,20230601,0
2023-08-01-14:41:07,2518,-0.8,1.07,10.58,-0.05,0,-0.02,24.06,1441.06,0.01,85181,-1.105957,36.97588733,20230601,0
2023-08-01-14:41:07,2519,-0.8,1.07,10.58,-0.05,0,-0.02,23.58,1440.58,0,85176,-1.105957,36.97588783,11410300,0
2023-08-01-14:41:07,2520,0,0,0,0,0,0,23.48,1440.48,0,85179,-1.105957,36.97588783,11410300,0
2023-08-01-14:41:07,2521,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.96,1440.96,0,85176,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2522,-0.81,1.07,10.58,-0.05,0,-0.02,22.91,1439.91,-0.01,85741,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2523,-0.81,1.07,10.59,-0.05,0,-0.02,23.67,1440.67,0.82,85182,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2524,-0.81,1.07,10.59,-0.05,0,-0.02,23.86,1440.86,0,85179,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2525,-0.8,1.07,10.59,-0.05,0,-0.02,23.19,1440.19,0,85180,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2526,-0.81,1.08,10.57,-0.05,0,-0.02,24.25,1441.25,0.01,85174,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2527,-0.8,1.06,10.58,-0.05,0.01,-0.02,23.67,1440.67,-0.01,85174,-1.105957167,36.97588817,11410400,0
2023-08-01-14:41:09,2528,-0.8,1.07,10.58,-0.05,0.01,-0.02,23.19,1440.19,0,85185,-1.105957167,36.97588817,20230601,0
2023-08-01-14:41:09,2529,-0.81,1.06,10.58,-0.05,0.01,-0.02,23.67,1440.67,0.85,85177,-1.105957167,36.97588817,20230601,0
2023-08-01-14:41:09,2530,-0.81,1.07,10.58,-0.05,0,-0.02,23.29,1440.29,0,85178,-1.105957167,36.97588817,20230601,0
2023-08-01-14:41:09,2531,-0.81,1.07,10.59,-0.05,0.01,-0.02,-5999.57,-4582.57,-45.97,85179,-1.105957167,36.97588817,20230601,0
2023-08-01-14:41:09,2532,-0.81,1.07,10.6,-0.05,0,-0.02,23.67,1440.67,0.01,85174,-1.105957,36.9758885,11410500,0
2023-08-01-14:41:09,2533,-0.8,1.07,10.59,-0.19,0.02,-0.09,23.39,1440.39,0,85181,-1.105957,36.9758885,11410500,0
2023-08-01-14:41:10,2534,-0.8,1.06,10.58,-0.19,0.02,-0.09,23,1440,91.26,85179,-1.105957,36.9758885,20230601,0
2023-08-01-14:41:10,2535,-0.81,1.07,10.61,-0.05,0,-0.02,23.77,1440.77,0,85177,-1.105957,36.9758885,20230601,0
2023-08-01-14:41:10,2536,-0.81,1.07,10.6,-0.05,0,-0.02,23.19,1440.19,0,85178,-1.105957,36.9758885,20230601,0
2023-08-01-14:41:10,2537,-0.8,1.07,10.59,-0.05,0.01,-0.02,23.39,1440.39,0,85181,-1.105957,36.9758885,20230601,0
2023-08-01-14:41:10,2538,-0.81,1.08,10.59,-0.05,0,-0.02,23.77,1440.77,0.01,85183,-1.105956167,36.97588833,11410600,0
2023-08-01-14:41:11,2539,-0.81,1.08,10.61,-0.05,0,-0.02,23.29,1440.29,-0.01,85183,-1.105956167,36.97588833,20230601,0
2023-08-01-14:41:11,2540,-0.81,1.08,10.61,-0.19,0.02,-0.09,23.19,1440.19,0.87,85177,-1.105956167,36.97588833,20230601,0
2023-08-01-14:41:11,2541,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.77,1440.77,0,85185,-1.105956167,36.97588833,20230601,0
2023-08-01-14:41:11,2542,-0.8,1.07,10.58,-0.05,0,-0.02,23.39,1440.39,0,85178,-1.105956167,36.97588833,20230601,0
2023-08-01-14:41:11,2543,-0.81,1.07,10.58,-0.05,0,-0.02,23.96,1440.96,0,85178,-1.105956333,36.97588833,11410700,0
2023-08-01-14:41:12,2544,-0.8,1.07,10.59,-0.05,0,-0.02,24.06,1441.06,0.01,85168,-1.105956333,36.97588833,11410700,0
2023-08-01-14:41:12,2545,-0.81,1.07,10.59,-0.05,0,-0.02,3.47,1420.47,-0.14,85173,-1.105956333,36.97588833,20230601,0
2023-08-01-14:41:12,2546,-0.81,1.07,10.61,-0.05,0,-0.02,23.48,1440.48,0.01,85179,-1.105956333,36.97588833,20230601,0
2023-08-01-14:41:12,2547,-0.8,1.07,10.59,-0.05,0.01,-0.02,23.19,1440.19,0,85181,-1.105956333,36.97588833,20230601,0
2023-08-01-14:41:12,2548,-0.81,1.08,10.59,-0.05,0,-0.02,23.58,1440.58,0.32,85180,-1.105956333,36.97588833,20230601,0
2023-08-01-14:41:12,2549,-0.81,1.07,10.61,-0.05,0.01,-0.02,23.29,1440.29,0,85178,-1.1059565,36.97588817,11410800,0
2023-08-01-14:41:12,2550,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.67,1440.67,0,85178,-1.1059565,36.97588817,11410800,0
2023-08-01-14:41:13,2551,-0.8,1.07,10.59,-0.19,0.02,-0.09,23.96,1440.96,0,85172,-1.1059565,36.97588817,20230601,0
2023-08-01-14:41:13,2552,-0.8,1.07,10.59,-0.05,0,-0.02,24.06,1441.06,-0.01,85171,-1.1059565,36.97588817,20230601,0
2023-08-01-14:41:13,2553,-0.81,1.07,10.59,-0.05,0,-0.02,23.67,1440.67,0,85172,-1.1059565,36.97588817,20230601,0
2023-08-01-14:41:13,2554,-0.8,1.07,10.57,-0.05,0,-0.02,23.67,1440.67,0,85172,-1.1059565,36.97588817,20230601,0
2023-08-01-14:41:13,2555,-0.8,1.07,10.59,-0.05,0,-0.02,23.96,1440.96,0.01,85176,-1.105956,36.97588767,11410900,0
2023-08-01-14:41:14,2556,-0.81,1.07,10.58,-0.19,0.02,-0.09,23.67,1440.67,0.79,85177,-1.105956,36.97588767,20230601,0
2023-08-01-14:41:14,2557,-0.81,1.07,10.56,-0.05,0,-0.02,24.06,1441.06,0.84,85170,-1.105956,36.97588767,20230601,0
2023-08-01-14:41:14,2558,-0.8,1.06,10.6,-0.05,0,-0.02,-5998.26,-4581.26,-44.28,85176,-1.105956,36.97588767,20230601,0
2023-08-01-14:41:14,2559,-1.62,2.14,21.12,-0.05,0,-0.02,24.15,1441.15,0,85173,-1.105956,36.97588767,20230601,0
2023-08-01-14:41:14,2560,-0.79,1.07,10.58,-0.05,0,-0.02,23.58,1440.58,0,85173,-1.105955667,36.9758875,11411000,0
2023-08-01-14:41:14,2561,-0.8,1.08,10.58,-0.05,0,-0.02,24.15,1441.15,0,85172,-1.105955667,36.9758875,11411000,0
2023-08-01-14:41:15,2562,-0.81,1.07,10.58,-0.05,0,-0.02,23.96,1440.96,0,85169,-1.105955667,36.9758875,20230601,0
2023-08-01-14:41:15,2563,-0.81,1.07,10.59,-0.05,0,-0.02,2.42,1419.42,-0.14,85168,-1.105955667,36.9758875,20230601,0
2023-08-01-14:41:15,2564,-0.81,1.07,10.59,-0.05,0,-0.02,23.86,1440.86,0,85169,-1.105955667,36.9758875,20230601,0
2023-08-01-14:41:15,2565,-0.8,1.07,10.59,-0.05,0,-0.02,24.44,1441.44,0,85172,-1.105955667,36.9758875,20230601,0
2023-08-01-14:41:15,2566,-0.81,1.07,10.59,-0.05,0.01,-0.02,24.06,1441.06,0.01,85170,-1.1059555,36.97588767,11411100,0
2023-08-01-14:41:16,2567,-0.82,1.07,10.58,-0.19,0.02,-0.09,23.77,1440.77,0,85174,-1.1059555,36.97588767,20230601,0
2023-08-01-14:41:16,2568,-1.6,2.14,21.2,-0.05,0.01,-0.02,23.19,1440.19,0,85175,-1.1059555,36.97588767,20230601,0
2023-08-01-14:41:16,2569,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.48,1440.48,0,85178,-1.1059555,36.97588767,20230601,0
2023-08-01-14:41:16,2570,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.39,1440.39,0,85178,-1.1059555,36.97588767,20230601,0
2023-08-01-14:41:16,2571,-0.8,1.07,10.57,-0.05,0.01,-0.02,23.48,1440.48,-0.01,85173,-1.105956333,36.97588783,11411200,0
2023-08-01-14:41:16,2572,-0.8,1.07,10.6,-0.05,0,-0.02,23.77,1440.77,0,85172,-1.105956333,36.97588783,11411200,0
2023-08-01-14:41:17,2573,-0.81,1.07,10.59,-0.05,0,-0.02,23.96,1440.96,0.01,85178,-1.105956333,36.97588783,20230601,0
2023-08-01-14:41:17,2574,-0.8,1.07,10.59,-0.19,0.02,-0.09,23.48,1440.48,0,85178,-1.105956333,36.97588783,20230601,0
2023-08-01-14:41:17,2575,-0.8,1.07,10.59,-0.05,0,-0.02,23.39,1440.39,0,85182,-1.105956333,36.97588783,20230601,0
2023-08-01-14:41:17,2576,-0.81,1.07,10.59,-0.05,0,-0.02,23.48,1440.48,88.56,85177,-1.105956333,36.97588783,20230601,0
2023-08-01-14:41:17,2577,-0.81,1.06,10.59,-0.05,0,-0.02,23.48,1440.48,0,85178,-1.105956833,36.97588767,11411300,0
2023-08-01-14:41:18,2578,-0.81,1.08,10.61,-0.05,0,-0.02,23.48,1440.48,0,85179,-1.105956833,36.97588767,11411300,0
2023-08-01-14:41:18,2579,-0.82,1.07,10.58,-0.05,0,-0.02,23.48,1440.48,0,85178,-1.105956833,36.97588767,20230601,0
2023-08-01-14:41:18,2580,-0.82,1.07,10.59,-0.05,0,-0.02,22.81,1439.81,0.82,85177,-1.105956833,36.97588767,20230601,0
2023-08-01-14:41:18,2581,-0.81,1.07,10.59,-0.05,0,-0.02,23.48,1440.48,0,85180,-1.105956833,36.97588767,20230601,0
2023-08-01-14:41:18,2582,-0.81,1.07,10.59,-0.05,0,-0.02,24.54,1441.54,0.01,85171,-1.105956833,36.97588767,20230601,0
2023-08-01-14:41:18,2583,-0.81,1.07,10.58,-0.05,0.01,-0.02,23.96,1440.96,0,85168,-1.105957167,36.9758875,11411400,0
2023-08-01-14:41:19,2584,-0.81,1.08,10.57,-0.05,0,-0.02,24.63,1441.63,0.01,85170,-1.105957167,36.9758875,20230601,0
2023-08-01-14:41:19,2585,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.86,1440.86,0,85175,-1.105957167,36.9758875,20230601,0
2023-08-01-14:41:19,2586,-0.81,1.07,10.58,-0.05,0,-0.02,23.29,1440.29,0,85167,-1.105957167,36.9758875,20230601,0
2023-08-01-14:41:19,2587,-0.8,1.07,10.59,-0.05,0,-0.02,24.25,1441.25,0,85173,-1.105957167,36.9758875,20230601,0
2023-08-01-14:41:19,2588,-0.81,1.07,10.58,-0.05,0,-0.02,23.67,1440.67,0.82,85175,-1.105957167,36.9758875,11411500,0
2023-08-01-14:41:19,2589,-0.8,1.06,10.58,-0.05,0,-0.02,24.06,1441.06,0,85171,-1.105957167,36.9758875,11411500,0
2023-08-01-14:41:20,2590,-0.8,1.07,10.59,-0.05,0,-0.02,24.34,1441.34,0,85175,-1.105957167,36.9758875,20230601,0
2023-08-01-14:41:20,2591,-1.63,2.14,21.19,-0.05,0,-0.02,24.92,1441.92,0.01,85175,-1.105957167,36.9758875,20230601,0
2023-08-01-14:41:20,2592,-0.81,1.07,10.58,-0.05,0,-0.02,23.96,1440.96,0.8,85173,-1.105957167,36.9758875,20230601,0
2023-08-01-14:41:20,2593,-0.81,1.07,10.58,-0.05,0,-0.02,24.15,1441.15,89.85,85169,-1.105957167,36.9758875,20230601,0
2023-08-01-14:41:20,2594,-0.81,1.07,10.59,-0.05,0,-0.02,24.34,1441.34,0.81,85171,-1.1059575,36.97588783,11411600,0
2023-08-01-14:41:21,2595,-0.81,1.07,10.59,-0.05,0,-0.02,23.86,1440.86,0,85177,-1.1059575,36.97588783,11411600,0
2023-08-01-14:41:21,2596,-0.8,1.06,10.58,-0.05,0,-0.02,23.96,1440.96,0,85171,-1.1059575,36.97588783,20230601,0
2023-08-01-14:41:21,2597,-0.81,1.07,10.58,-0.05,0,-0.02,23.48,1440.48,-0.01,85177,-1.1059575,36.97588783,20230601,0
2023-08-01-14:41:21,2598,-0.81,1.08,10.59,-0.05,0,-0.02,23.96,1440.96,0,85176,-1.1059575,36.97588783,20230601,0
2023-08-01-14:41:21,2599,0,0,0,0,0,0,24.15,1441.15,0.01,85175,-1.1059575,36.97588783,20230601,0
2023-08-01-14:41:21,2600,-0.81,1.07,10.58,-0.05,0.01,-0.02,23.67,1440.67,-0.01,85171,-1.105957667,36.97588783,11411700,0
2023-08-01-14:41:22,2601,-0.8,1.08,10.58,-0.05,0.01,-0.02,24.63,1441.63,0,85170,-1.105957667,36.97588783,20230601,0
2023-08-01-14:41:22,2602,-0.8,1.07,10.58,-0.05,0,-0.02,23.67,1440.67,-0.01,85170,-1.105957667,36.97588783,20230601,0
2023-08-01-14:41:22,2603,-0.8,1.07,10.59,-0.19,0.02,-0.09,24.44,1441.44,0,85168,-1.105957667,36.97588783,20230601,0
2023-08-01-14:41:22,2604,-0.8,1.08,10.59,-0.05,0.01,-0.02,24.06,1441.06,0,85172,-1.105957667,36.97588783,20230601,0
2023-08-01-14:41:22,2605,-0.82,1.07,10.58,-0.19,0.02,-0.09,23.29,1440.29,-0.01,85180,-1.105957667,36.975888,11411800,0
2023-08-01-14:41:23,2606,-0.81,1.06,10.56,-0.05,0,-0.02,24.25,1441.25,0.01,85175,-1.105957667,36.975888,11411800,0
2023-08-01-14:41:23,2607,-0.8,1.07,10.58,-0.05,0,-0.02,23.58,1440.58,0,85178,-1.105957667,36.975888,20230601,0
2023-08-01-14:41:23,2608,-0.8,1.07,10.58,-0.05,0,-0.02,24.25,1441.25,0.01,85174,-1.105957667,36.975888,20230601,0
2023-08-01-14:41:23,2609,0,0,0,0,0,0,24.34,1441.34,0,85171,-1.105957667,36.975888,20230601,0
2023-08-01-14:41:23,2610,-0.81,1.07,10.59,-0.05,0,-0.02,24.15,1441.15,91.14,85175,-1.105957667,36.975888,20230601,0
2023-08-01-14:41:23,2611,-0.81,1.07,10.58,-0.05,0,-0.02,24.54,1441.54,0.75,85170,-1.1059565,36.9758875,11411900,0
2023-08-01-14:41:25,2612,-0.79,1.06,10.58,-0.05,0,-0.02,24.34,1441.34,91.15,85173,-1.1059565,36.9758875,20230601,0
2023-08-01-14:41:25,2613,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.39,1440.39,-0.01,85171,-1.1059565,36.9758875,20230601,0
2023-08-01-14:41:25,2614,-0.81,1.07,10.58,-0.05,0.01,-0.02,23.58,1440.58,-0.01,85170,-1.1059565,36.9758875,20230601,0
2023-08-01-14:41:25,2615,-0.8,1.07,10.6,-0.05,0.01,-0.02,24.25,1441.25,0.01,85169,-1.1059565,36.9758875,20230601,0
2023-08-01-14:41:25,2616,-0.81,1.07,10.58,-0.05,0.01,-0.02,24.73,1441.73,0,85174,-1.1059565,36.97588767,11412000,0
2023-08-01-14:41:25,2617,-0.81,1.07,10.61,-0.05,0.01,-0.02,24.34,1441.34,0,85166,-1.1059565,36.97588767,11412000,0
2023-08-01-14:41:25,2618,-0.8,1.06,10.58,-0.05,0,-0.02,23.29,1440.29,-0.01,85171,-1.1059565,36.97588767,20230601,0
2023-08-01-14:41:25,2619,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.48,1440.48,0,85179,-1.1059565,36.97588767,20230601,0
2023-08-01-14:41:25,2620,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.58,1440.58,0,85179,-1.1059565,36.97588767,20230601,0
2023-08-01-14:41:25,2621,-0.8,1.07,10.61,-0.05,0,-0.02,24.25,1441.25,0.4,85172,-1.1059565,36.97588767,20230601,0
2023-08-01-14:41:25,2622,-0.8,1.07,10.6,-0.19,0.02,-0.09,23.19,1440.19,0,85180,-1.1059565,36.975888,11412100,0
2023-08-01-14:41:26,2623,-0.8,1.08,10.6,-0.05,0.01,-0.02,23.39,1440.39,0,85176,-1.1059565,36.975888,11412100,0
2023-08-01-14:41:26,2624,-0.81,1.06,10.59,-0.05,0,-0.02,23.29,1440.29,0,85173,-1.1059565,36.975888,20230601,0
2023-08-01-14:41:26,2625,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.67,1440.67,0.74,85180,-1.1059565,36.975888,20230601,0
2023-08-01-14:41:26,2626,-0.8,1.07,10.59,-0.05,0.01,-0.02,24.06,1441.06,0,85173,-1.1059565,36.975888,20230601,0
2023-08-01-14:41:26,2627,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.29,1440.29,0,85179,-1.1059565,36.975888,20230601,0
2023-08-01-14:41:26,2628,-0.8,1.07,10.58,-0.05,0,-0.02,23.48,1440.48,0.01,85179,-1.105956667,36.9758885,11412200,0
2023-08-01-14:41:27,2629,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.39,1440.39,-0.01,85180,-1.105956667,36.9758885,20230601,0
2023-08-01-14:41:27,2630,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.86,1440.86,0,85180,-1.105956667,36.9758885,20230601,0
2023-08-01-14:41:27,2631,-0.8,1.07,10.59,-0.05,0,-0.02,23.39,1440.39,0.01,85182,-1.105956667,36.9758885,20230601,0
2023-08-01-14:41:27,2632,0,0,0,0,0,0,23.1,1440.1,0,85172,-1.105956667,36.9758885,20230601,0
2023-08-01-14:41:27,2633,-0.8,1.08,10.58,-0.05,0,-0.02,23,1440,0,85184,-1.105956667,36.97588867,11412300,0
2023-08-01-14:41:27,2634,-0.8,1.08,10.6,-0.05,0.01,-0.02,23.96,1440.96,0,85173,-1.105956667,36.97588867,20230601,0
2023-08-01-14:41:28,2635,-0.82,1.07,10.58,-0.05,0,-0.02,24.34,1441.34,0.01,85168,-1.105956667,36.97588867,20230601,0
2023-08-01-14:41:28,2636,-0.81,1.07,10.58,-0.19,0.02,-0.1,23.67,1440.67,0,85172,-1.105956667,36.97588867,20230601,0
2023-08-01-14:41:28,2637,-0.8,1.06,10.59,-0.05,0,-0.02,23.29,1440.29,0,85173,-1.105956667,36.97588867,20230601,0
2023-08-01-14:41:28,2638,-0.81,1.07,10.59,-0.05,0.01,-0.02,24.25,1441.25,0,85171,-1.105955333,36.9758885,11412400,0
2023-08-01-14:41:28,2639,-0.81,1.07,10.59,-0.05,0,-0.02,23.29,1440.29,-0.01,85184,-1.105955333,36.9758885,11412400,0
2023-08-01-14:41:29,2640,-0.8,1.07,10.61,-0.05,0,-0.02,23.48,1440.48,0,85178,-1.105955333,36.9758885,20230601,0
2023-08-01-14:41:29,2641,-0.81,1.07,10.6,-0.05,0,-0.02,23.58,1440.58,0,85181,-1.105955333,36.9758885,20230601,0
2023-08-01-14:41:29,2642,-0.8,1.07,10.58,-0.05,0,-0.02,23.86,1440.86,0,85171,-1.105955333,36.9758885,20230601,0
2023-08-01-14:41:29,2643,-0.81,1.08,10.6,-0.05,0,-0.02,23.96,1440.96,0,85171,-1.105955333,36.9758885,20230601,0
2023-08-01-14:41:29,2644,-0.8,1.07,10.6,-0.05,0.01,-0.02,23.86,1440.86,0.76,85167,-1.105955333,36.97588833,11412500,0
2023-08-01-14:41:29,2645,-0.8,1.07,10.58,-0.05,0,-0.02,23.48,1440.48,0,85174,-1.105955333,36.97588833,11412500,0
2023-08-01-14:41:30,2646,-0.81,1.07,10.59,-0.05,0,-0.02,24.63,1441.63,0.01,85169,-1.105955333,36.97588833,20230601,0
2023-08-01-14:41:30,2647,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.48,1440.48,0.76,85176,-1.105955333,36.97588833,20230601,0
2023-08-01-14:41:30,2648,-0.81,1.07,10.58,-0.05,0,-0.02,23.48,1440.48,0.77,85178,-1.105955333,36.97588833,20230601,0
2023-08-01-14:41:30,2649,-0.81,1.07,10.59,-0.05,0,-0.02,-26.51,1390.49,-0.37,85170,-1.105955333,36.97588833,20230601,0
2023-08-01-14:41:30,2650,-0.81,1.07,10.59,-0.05,0.01,-0.02,22.81,1439.81,0.73,85184,-1.105955667,36.97588867,11412600,0
2023-08-01-14:41:30,2651,-0.81,1.06,10.58,-0.05,0.01,-0.02,23.48,1440.48,0,85179,-1.105955667,36.97588867,11412600,0
2023-08-01-14:41:31,2652,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.86,1440.86,0.43,85181,-1.105955667,36.97588867,20230601,0
2023-08-01-14:41:31,2653,-0.81,1.07,10.58,-0.05,0,-0.02,23,1440,-0.01,85180,-1.105955667,36.97588867,20230601,0
2023-08-01-14:41:31,2654,-0.8,1.08,10.58,-0.05,0,-0.02,-3221.81,-1804.81,-23.69,85178,-1.105955667,36.97588867,20230601,0
2023-08-01-14:41:31,2655,-0.82,1.06,10.6,-0.19,0.02,-0.09,23.67,1440.67,91.17,85176,-1.105955667,36.97588867,20230601,0
2023-08-01-14:41:31,2656,-0.8,1.07,10.59,-0.05,0,-0.02,23.96,1440.96,0,85169,-1.105955167,36.97588883,11412700,0
2023-08-01-14:41:32,2657,-0.8,1.07,10.6,-0.05,0,-0.02,23.58,1440.58,-0.01,85173,-1.105955167,36.97588883,20230601,0
2023-08-01-14:41:32,2658,-1.61,2.14,21.17,-0.05,0.01,-0.02,23.58,1440.58,0,85178,-1.105955167,36.97588883,20230601,0
2023-08-01-14:41:32,2659,-1.61,2.14,21.17,-0.05,0,-0.02,23.77,1440.77,0,85176,-1.105955167,36.97588883,20230601,0
2023-08-01-14:41:32,2660,-0.81,1.06,10.58,-0.19,0.02,-0.09,23.29,1440.29,-0.01,85174,-1.105955167,36.97588883,20230601,0
2023-08-01-14:41:32,2661,0,0,0,0,0,0,23.77,1440.77,0,85176,-1.105955167,36.97588867,11412800,0
2023-08-01-14:41:33,2662,-0.81,1.07,10.6,-0.05,0,-0.02,24.25,1441.25,0.01,169817,-1.105955167,36.97588867,11412800,0
2023-08-01-14:41:33,2663,-0.81,1.07,10.6,-0.19,0.02,-0.09,24.06,1441.06,0,85172,-1.105955167,36.97588867,20230601,0
2023-08-01-14:41:33,2664,-0.8,1.08,10.6,-0.05,0,-0.02,24.25,1441.25,92.59,85170,-1.105955167,36.97588867,20230601,0
2023-08-01-14:41:33,2665,-0.81,1.07,10.6,-0.05,0.01,-0.02,24.06,1441.06,0.77,85171,-1.105955167,36.97588867,20230601,0
2023-08-01-14:41:33,2666,-0.8,1.07,10.59,-0.05,0.01,-0.02,24.44,1441.44,0.01,85173,-1.105955167,36.97588867,20230601,0
2023-08-01-14:41:33,2667,-0.82,1.07,10.59,-0.05,0.01,-0.02,23.58,1440.58,-0.01,85178,-1.105955167,36.97588883,11412900,0
2023-08-01-14:41:34,2668,-0.8,1.07,10.59,-0.05,0.01,-0.02,23.96,1440.96,0,85173,-1.105955167,36.97588883,11412900,0
2023-08-01-14:41:34,2669,-0.8,1.07,10.6,-0.05,0.01,-0.02,23.58,1440.58,91.15,85180,-1.105955167,36.97588883,20230601,0
2023-08-01-14:41:34,2670,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.77,1440.77,0,85176,-1.105955167,36.97588883,20230601,0
2023-08-01-14:41:34,2671,-0.8,1.08,10.59,-0.05,0,-0.02,23.96,1440.96,0,85168,-1.105955167,36.97588883,20230601,0
2023-08-01-14:41:35,2672,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.58,1440.58,0,85177,-1.105955167,36.97588883,20230601,0
2023-08-01-14:41:35,2673,-0.81,1.06,10.59,-0.05,0.01,-0.02,23.96,1440.96,0,85174,-1.105955,36.975889,11413000,0
2023-08-01-14:41:35,2674,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.67,1440.67,-0.01,85177,-1.105955,36.975889,20230601,0
2023-08-01-14:41:35,2675,-0.81,1.07,10.58,-0.05,0,-0.02,23.58,1440.58,0,85179,-1.105955,36.975889,20230601,0
2023-08-01-14:41:35,2676,0,0,0,0,0,0,23.67,1440.67,0,85175,-1.105955,36.975889,20230601,0
2023-08-01-14:41:36,2677,-0.81,1.07,10.59,-0.05,0,-0.02,-24.22,1392.78,-0.3,85177,-1.105955,36.975889,20230601,0
2023-08-01-14:41:36,2678,-0.8,1.07,10.59,-0.05,0.01,-0.02,24.25,1441.25,0,85172,-1.105955333,36.975889,11413100,0
2023-08-01-14:41:36,2679,-0.81,1.07,10.58,-0.05,0.01,-0.02,23.96,1440.96,0,85174,-1.105955333,36.975889,11413100,0
2023-08-01-14:41:38,2680,-0.81,1.07,10.58,-0.05,0,-0.02,24.06,1441.06,-0.01,85163,-1.105955333,36.975889,20230601,0
2023-08-01-14:41:38,2681,-0.82,1.08,10.59,-0.05,0.01,-0.02,24.44,1441.44,0,85172,-1.105955333,36.975889,20230601,0
2023-08-01-14:41:38,2682,-0.79,1.07,10.59,-0.05,0,-0.02,23.58,1440.58,0.01,85179,-1.105955333,36.975889,20230601,0
2023-08-01-14:41:38,2683,-0.8,1.07,10.59,-0.05,0.01,-0.02,23.96,1440.96,0.01,85173,-1.1059555,36.975889,11413200,0
2023-08-01-14:41:38,2684,-0.8,1.07,10.6,-0.05,0,-0.02,24.06,1441.06,0,85175,-1.1059555,36.975889,11413200,0
2023-08-01-14:41:38,2685,-0.81,1.07,10.6,-0.05,0,-0.02,24.25,1441.25,0,85177,-1.1059555,36.975889,20230601,0
2023-08-01-14:41:38,2686,-0.8,1.07,10.58,-0.05,0.01,-0.02,23.58,1440.58,0,85183,-1.1059555,36.975889,20230601,0
2023-08-01-14:41:38,2687,-0.8,1.07,10.59,-0.05,0,-0.02,23.77,1440.77,-0.01,85178,-1.1059555,36.975889,20230601,0
2023-08-01-14:41:38,2688,-0.8,1.07,10.59,-0.19,0.02,-0.09,24.54,1441.54,0,85167,-1.1059555,36.975889,20230601,0
2023-08-01-14:41:38,2689,-0.81,1.07,10.61,-0.05,0.01,-0.02,23.1,1440.1,0,85174,-1.105956,36.975889,11413300,0
2023-08-01-14:41:39,2690,-0.8,1.07,10.6,-0.05,0,-0.02,23.77,1440.77,0,85174,-1.105956,36.975889,20230601,0
2023-08-01-14:41:39,2691,-0.81,1.07,10.58,-0.05,0,-0.02,24.25,1441.25,0,85175,-1.105956,36.975889,20230601,0
2023-08-01-14:41:39,2692,-0.81,1.07,10.6,-0.05,0,-0.02,23.67,1440.67,0,85175,-1.105956,36.975889,20230601,0
2023-08-01-14:41:39,2693,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.77,1440.77,0,85177,-1.105956,36.975889,20230601,0
2023-08-01-14:41:40,2694,-0.81,1.07,10.58,-0.05,0.01,-0.02,24.06,1441.06,0,85174,-1.105957,36.97588883,11413400,0
2023-08-01-14:41:40,2695,-0.82,1.07,10.59,-0.05,0,-0.02,23.86,1440.86,0,85174,-1.105957,36.97588883,11413400,0
2023-08-01-14:41:42,2696,-0.8,1.07,10.6,-0.05,0,-0.02,23.77,1440.77,0,85166,-1.105957,36.97588883,20230601,0
2023-08-01-14:41:42,2697,-0.8,1.07,10.59,-0.05,0,-0.02,24.44,1441.44,0,85174,-1.105957,36.97588883,20230601,0
2023-08-01-14:41:42,2698,-0.81,1.07,10.59,-0.05,0,-0.02,23.58,1440.58,0,85180,-1.105956667,36.97588883,11413500,0
2023-08-01-14:41:42,2699,-0.81,1.08,10.59,-0.05,0,-0.02,23.48,1440.48,0,85177,-1.105956667,36.97588883,11413500,0
